paymentType,userId,businessId,reservableItemId,reservableTimeId,requestQuantity
WALLET,416292,6095,182825,548475,2
WALLET,533392,32452,973549,2920647,2
WALLET,762472,52861,1585802,4757404,2
WALLET,272193,6030,180878,542634,2
WALLET,835489,93241,2797204,8391610,2
WALLET,680230,98352,2950543,8851628,2
WALLET,287035,98137,2944083,8832248,2
WALLET,477477,70535,2116042,6348125,2
WALLET,492428,19661,589809,1769426,2
WALLET,804243,65197,1955906,5867716,2
WALLET,892367,58511,1755309,5265925,2
WALLET,89824,91088,2732615,8197844,2
WALLET,19901,51213,1536368,4609104,2
WALLET,999289,13348,400433,1201297,2
WALLET,675745,60022,1800655,5401965,2
WALLET,80222,94847,2845392,8536176,2
WALLET,713800,39604,1188113,3564338,2
WALLET,971128,42663,1279889,3839666,2
WALLET,659414,84467,2534007,7602021,2
WALLET,994026,78804,2364107,7092319,2
WALLET,946476,75508,2265222,6795666,2
WALLET,290587,8510,255272,765815,2
WALLET,544228,74247,2227388,6682164,2
WALLET,972924,51302,1539040,4617118,2
WALLET,192663,38376,1151269,3453806,2
WALLET,155809,85128,2553831,7661493,2
WALLET,488375,76515,2295444,6886330,2
WALLET,245125,91477,2744296,8232888,2
WALLET,195586,74303,2229068,6687204,2
WALLET,662681,5384,161495,484484,2
WALLET,455407,51601,1548001,4644002,2
WALLET,574226,42055,1261631,3784893,2
WALLET,326179,95663,2869868,8609603,2
WALLET,214930,98656,2959673,8879019,2
WALLET,903100,81094,2432801,7298401,2
WALLET,47357,62343,1870279,5610837,2
WALLET,561490,5373,161162,483486,2
WALLET,799018,75249,2257456,6772367,2
WALLET,832114,50689,1520642,4561924,2
WALLET,542277,66991,2009717,6029150,2
WALLET,759984,16205,486149,1458447,2
WALLET,274846,64826,1944772,5834315,2
WALLET,400678,79793,2393774,7181322,2
WALLET,29665,80101,2403016,7209046,2
WALLET,16145,18683,560475,1681424,2
WALLET,179390,58893,1766783,5300349,2
WALLET,882331,34149,1024450,3073349,2
WALLET,21319,71151,2134503,6403507,2
WALLET,798171,33683,1010463,3031387,2
WALLET,828227,23554,706602,2119806,2
WALLET,585479,77281,2318418,6955253,2
WALLET,479458,84531,2535907,7607719,2
WALLET,392568,89551,2686517,8059549,2
WALLET,227347,23418,702517,2107551,2
WALLET,465278,92193,2765783,8297347,2
WALLET,969773,18917,567488,1702462,2
WALLET,689708,19374,581193,1743578,2
WALLET,225948,94556,2836678,8510032,2
WALLET,515962,52587,1577596,4732787,2
WALLET,971173,68490,2054684,6164050,2
WALLET,750697,11201,336021,1008061,2
WALLET,552180,89968,2699014,8097041,2
WALLET,886939,24816,744456,2233368,2
WALLET,377166,75689,2270644,6811931,2
WALLET,355243,23384,701504,2104512,2
WALLET,861314,39322,1179643,3538928,2
WALLET,16829,33960,1018774,3056320,2
WALLET,24375,50902,1527036,4581107,2
WALLET,449018,99046,2971372,8914114,2
WALLET,827454,35243,1057278,3171832,2
WALLET,360499,47044,1411293,4233879,2
WALLET,828841,34650,1039471,3118411,2
WALLET,931817,44970,1349090,4047270,2
WALLET,655306,68172,2045139,6135417,2
WALLET,700390,79067,2371981,7115943,2
WALLET,367531,53788,1613619,4840855,2
WALLET,645566,53445,1603331,4809993,2
WALLET,631771,80342,2410234,7230700,2
WALLET,994491,55939,1678147,5034439,2
WALLET,235492,64537,1936109,5808326,2
WALLET,171929,68634,2058995,6176983,2
WALLET,88122,54709,1641242,4923724,2
WALLET,351305,66090,1982675,5948024,2
WALLET,278465,65677,1970289,5910866,2
WALLET,971418,51039,1531146,4593437,2
WALLET,132837,22499,674969,2024907,2
WALLET,245971,10340,310171,930512,2
WALLET,682944,84752,2542543,7627628,2
WALLET,715023,68709,2061253,6183758,2
WALLET,890626,72274,2168208,6504624,2
WALLET,417147,97665,2929942,8789826,2
WALLET,82308,22606,678154,2034460,2
WALLET,148929,91486,2744578,8233732,2
WALLET,820323,11797,353893,1061679,2
WALLET,278464,1182,35439,106317,2
WALLET,113195,27359,820742,2462226,2
WALLET,602837,83564,2506905,7520713,2
WALLET,827594,50058,1501739,4505217,2
WALLET,341492,4448,133429,400285,2
WALLET,769940,98105,2943137,8829410,2
WALLET,853049,85894,2576792,7730374,2
WALLET,358424,39030,1170894,3512682,2
WALLET,941467,7403,222085,666254,2
WALLET,481755,50188,1505635,4516903,2
WALLET,335602,52159,1564756,4694266,2
WALLET,649720,20730,621890,1865668,2
WALLET,793971,35778,1073316,3219948,2
WALLET,677976,63761,1912803,5738409,2
WALLET,797009,1342,40254,120760,2
WALLET,703434,92932,2787944,8363830,2
WALLET,676200,25271,758127,2274379,2
WALLET,815353,55468,1664015,4992044,2
WALLET,438819,26145,784324,2352972,2
WALLET,760952,54366,1630973,4892919,2
WALLET,781729,58614,1758395,5275183,2
WALLET,635151,51754,1552599,4657796,2
WALLET,238340,19351,580529,1741587,2
WALLET,860961,42350,1270480,3811439,2
WALLET,87295,75709,2271241,6813723,2
WALLET,147992,26522,795646,2386937,2
WALLET,395106,2874,86210,258629,2
WALLET,964648,90687,2720593,8161778,2
WALLET,143341,30195,905839,2717516,2
WALLET,725000,53715,1611425,4834275,2
WALLET,613822,42704,1281102,3843305,2
WALLET,469861,69289,2078644,6235930,2
WALLET,23168,84258,2527713,7583139,2
WALLET,758512,5559,166751,500253,2
WALLET,861874,568,17030,51089,2
WALLET,238510,35206,1056156,3168468,2
WALLET,743944,46505,1395143,4185429,2
WALLET,778564,74944,2248301,6744901,2
WALLET,980200,80948,2428438,7285313,2
WALLET,781409,65228,1956838,5870513,2
WALLET,92954,93722,2811632,8434894,2
WALLET,696050,19292,578745,1736233,2
WALLET,161409,30086,902575,2707723,2
WALLET,9809,48475,1454248,4362744,2
WALLET,662232,22876,686280,2058839,2
WALLET,120588,72753,2182585,6547755,2
WALLET,683404,68788,2063617,6190851,2
WALLET,432074,26149,784459,2353375,2
WALLET,674568,20847,625384,1876151,2
WALLET,224768,78123,2343681,7031041,2
WALLET,582864,92481,2774420,8323260,2
WALLET,903472,63140,1894199,5682595,2
WALLET,704627,72584,2177513,6532538,2
WALLET,529144,9377,281293,843878,2
WALLET,119083,83288,2498612,7495835,2
WALLET,572117,84415,2532432,7597294,2
WALLET,491757,64492,1934748,5804242,2
WALLET,300094,48628,1458824,4376472,2
WALLET,24902,14331,429909,1289726,2
WALLET,2566,78902,2367038,7101112,2
WALLET,742908,84046,2521369,7564107,2
WALLET,465683,88592,2657734,7973202,2
WALLET,781433,53398,1601922,4805766,2
WALLET,998468,88245,2647347,7942040,2
WALLET,861671,34432,1032953,3098858,2
WALLET,849972,98087,2942593,8827779,2
WALLET,731089,20109,603242,1809724,2
WALLET,428937,39002,1170043,3510127,2
WALLET,508029,57738,1732135,5196403,2
WALLET,798627,12500,374977,1124929,2
WALLET,54160,22650,679478,2038433,2
WALLET,514916,98683,2960478,8881434,2
WALLET,199201,42288,1268626,3805878,2
WALLET,246760,4606,138171,414511,2
WALLET,600132,51592,1547739,4643215,2
WALLET,612265,49396,1481857,4445571,2
WALLET,762529,78598,2357938,7073812,2
WALLET,382784,1966,58962,176884,2
WALLET,316838,35009,1050259,3150777,2
WALLET,132306,22815,684441,2053323,2
WALLET,802101,33725,1011743,3035227,2
WALLET,361629,53315,1599423,4798269,2
WALLET,296826,66189,1985666,5956998,2
WALLET,891689,34807,1044199,3132596,2
WALLET,143395,13454,403602,1210806,2
WALLET,109696,24104,723114,2169340,2
WALLET,553941,54858,1645738,4937213,2
WALLET,949511,69983,2099468,6298404,2
WALLET,690821,26296,788875,2366625,2
WALLET,197917,56318,1689517,5068550,2
WALLET,575920,88899,2666950,8000850,2
WALLET,306410,26534,795994,2387982,2
WALLET,744287,83888,2516620,7549859,2
WALLET,182174,74770,2243072,6729216,2
WALLET,958549,45941,1378222,4134666,2
WALLET,156238,54944,1648300,4944899,2
WALLET,928733,12229,366852,1100556,2
WALLET,333426,27261,817804,2453411,2
WALLET,530195,28806,864180,2592538,2
WALLET,222627,60537,1816102,5448306,2
WALLET,374721,67443,2023279,6069837,2
WALLET,865900,89832,2694949,8084846,2
WALLET,423431,44291,1328721,3986162,2
WALLET,862481,80735,2422049,7266146,2
WALLET,956018,81417,2442495,7327485,2
WALLET,958886,32082,962460,2887379,2
WALLET,560027,6238,187135,561405,2
WALLET,421984,96340,2890195,8670585,2
WALLET,113898,11342,340245,1020734,2
WALLET,166356,9839,295150,885448,2
WALLET,739977,81579,2447346,7342038,2
WALLET,905531,43340,1300179,3900535,2
WALLET,465933,908,27222,81666,2
WALLET,478038,44476,1334280,4002838,2
WALLET,57412,70829,2124852,6374554,2
WALLET,308637,69467,2084009,6252027,2
WALLET,60028,57199,1715967,5147900,2
WALLET,570520,22940,688200,2064598,2
WALLET,274398,78384,2351519,7054556,2
WALLET,481774,99092,2972734,8918200,2
WALLET,988163,60352,1810532,5431595,2
WALLET,855683,57921,1737606,5212818,2
WALLET,231039,13352,400531,1201593,2
WALLET,381977,70701,2121016,6363046,2
WALLET,746870,21286,638565,1915694,2
WALLET,971198,66595,1997841,5993521,2
WALLET,373869,46826,1404767,4214300,2
WALLET,976234,54545,1636328,4908983,2
WALLET,13855,74382,2231453,6694359,2
WALLET,262829,49132,1473952,4421854,2
WALLET,131894,84449,2533463,7600388,2
WALLET,668867,61343,1840264,5520792,2
WALLET,438082,44486,1334575,4003725,2
WALLET,21658,60795,1823822,5471466,2
WALLET,21004,6045,181322,543965,2
WALLET,863843,665,19926,59776,2
WALLET,572709,9094,272798,818393,2
WALLET,378672,92593,2777788,8333364,2
WALLET,325632,33143,994287,2982860,2
WALLET,495834,74102,2223039,6669116,2
WALLET,78108,36736,1102075,3306224,2
WALLET,94144,29926,897774,2693322,2
WALLET,461185,72850,2185473,6556417,2
WALLET,283478,4179,125356,376067,2
WALLET,889695,62880,1886380,5659139,2
WALLET,849271,41671,1250118,3750353,2
WALLET,525715,82369,2471049,7413146,2
WALLET,567611,15588,467631,1402893,2
WALLET,305454,61975,1859236,5577706,2
WALLET,636849,10604,318119,954356,2
WALLET,47751,42625,1278735,3836204,2
WALLET,841764,94155,2824635,8473904,2
WALLET,795340,66568,1997022,5991064,2
WALLET,323281,42159,1264761,3794283,2
WALLET,81941,65880,1976373,5929117,2
WALLET,234811,93706,2811163,8433489,2
WALLET,135079,14048,421435,1264305,2
WALLET,419002,82463,2473887,7421660,2
WALLET,705447,97539,2926153,8778459,2
WALLET,103835,32196,965858,2897574,2
WALLET,930374,35250,1057500,3172499,2
WALLET,859963,91765,2752922,8258764,2
WALLET,249624,12353,370577,1111731,2
WALLET,218730,98827,2964791,8894372,2
WALLET,114005,68160,2044772,6134316,2
WALLET,362960,62432,1872945,5618833,2
WALLET,350308,28213,846365,2539093,2
WALLET,536650,25399,761958,2285873,2
WALLET,40200,76332,2289958,6869873,2
WALLET,642316,34243,1027270,3081808,2
WALLET,971863,77393,2321761,6965283,2
WALLET,284061,18587,557593,1672779,2
WALLET,603607,24366,730965,2192895,2
WALLET,579703,1566,46963,140887,2
WALLET,253072,17057,511700,1535100,2
WALLET,226461,53372,1601133,4803398,2
WALLET,300661,64169,1925059,5775177,2
WALLET,164315,92840,2785172,8355515,2
WALLET,166111,1243,37290,111870,2
WALLET,130776,6378,191335,574003,2
WALLET,617143,39386,1181577,3544729,2
WALLET,945410,68950,2068475,6205423,2
WALLET,944437,95467,2864004,8592011,2
WALLET,665039,98154,2944593,8833779,2
WALLET,946304,6513,195368,586102,2
WALLET,566391,88,2628,7884,2
WALLET,27458,8031,240908,722724,2
WALLET,655134,14233,426965,1280893,2
WALLET,928537,49448,1483425,4450275,2
WALLET,767618,1959,58770,176309,2
WALLET,151122,37088,1112612,3337835,2
WALLET,607652,38985,1169531,3508593,2
WALLET,469944,80357,2410698,7232093,2
WALLET,622323,75422,2262651,6787952,2
WALLET,436080,5601,168011,504033,2
WALLET,752966,62116,1863469,5590407,2
WALLET,494265,39461,1183819,3551457,2
WALLET,374494,64032,1920952,5762854,2
WALLET,148129,24174,725212,2175634,2
WALLET,321010,75279,2258368,6775104,2
WALLET,953080,71071,2132129,6396386,2
WALLET,279416,73795,2213822,6641466,2
WALLET,989071,9130,273874,821622,2
WALLET,762607,91239,2737144,8211432,2
WALLET,250933,7959,238754,716260,2
WALLET,625795,6352,190545,571633,2
WALLET,878841,20326,609775,1829323,2
WALLET,276886,29360,880777,2642330,2
WALLET,838539,78960,2368785,7106354,2
WALLET,771773,5295,158848,476543,2
WALLET,642211,82481,2474412,7423234,2
WALLET,70632,55346,1660360,4981079,2
WALLET,79290,21157,634709,1904126,2
WALLET,55498,9275,278225,834673,2
WALLET,759126,22322,669648,2008944,2
WALLET,195661,59449,1783459,5350375,2
WALLET,610488,70004,2100111,6300332,2
WALLET,998571,93712,2811355,8434063,2
WALLET,591438,395,11824,35470,2
WALLET,26799,73659,2209758,6629274,2
WALLET,997059,28579,857369,2572107,2
WALLET,723527,81764,2452900,7358698,2
WALLET,58768,54367,1630982,4892946,2
WALLET,743344,66898,2006935,6020803,2
WALLET,267419,52564,1576917,4730749,2
WALLET,27663,42150,1264471,3793411,2
WALLET,967066,83663,2509877,7529631,2
WALLET,815599,96291,2888713,8666137,2
WALLET,882744,94804,2844096,8532288,2
WALLET,651642,18349,550447,1651339,2
WALLET,610750,26611,798323,2394969,2
WALLET,735466,73046,2191353,6574059,2
WALLET,613148,5079,152341,457021,2
WALLET,156893,61637,1849092,5547275,2
WALLET,377091,74439,2233147,6699439,2
WALLET,123064,1077,32295,96883,2
WALLET,945000,62822,1884655,5653965,2
WALLET,816145,91811,2754317,8262949,2
WALLET,886223,27838,835125,2505375,2
WALLET,662620,92129,2763850,8291549,2
WALLET,986414,28048,841416,2524248,2
WALLET,913709,12036,361065,1083194,2
WALLET,818731,97379,2921361,8764081,2
WALLET,59488,72669,2180062,6540186,2
WALLET,768445,65521,1965611,5896832,2
WALLET,360926,64451,1933522,5800564,2
WALLET,832576,66948,2008422,6025264,2
WALLET,227092,48247,1447398,4342192,2
WALLET,771282,44832,1344947,4034841,2
WALLET,39804,68832,2064941,6194822,2
WALLET,257906,44771,1343120,4029360,2
WALLET,906427,40108,1203219,3609656,2
WALLET,741661,62314,1869394,5608182,2
WALLET,167037,57368,1721036,5163107,2
WALLET,216503,19407,582181,1746543,2
WALLET,980812,86296,2588872,7766615,2
WALLET,637355,98428,2952836,8858508,2
WALLET,236968,11350,340500,1021500,2
WALLET,758699,6645,199349,598047,2
WALLET,492364,71503,2145083,6435249,2
WALLET,580013,41491,1244704,3734111,2
WALLET,835242,87600,2627977,7883930,2
WALLET,50353,78521,2355601,7066802,2
WALLET,328969,92409,2772241,8316722,2
WALLET,294026,81078,2432317,7296950,2
WALLET,485097,30050,901482,2704445,2
WALLET,469847,62772,1883145,5649434,2
WALLET,597610,86232,2586956,7760867,2
WALLET,97797,49342,1480234,4440700,2
WALLET,388571,84478,2534316,7602946,2
WALLET,222623,57448,1723413,5170237,2
WALLET,884886,23977,719301,2157902,2
WALLET,733605,789,23660,70980,2
WALLET,310149,64081,1922402,5767204,2
WALLET,564199,62362,1870839,5612517,2
WALLET,239683,40736,1222052,3666156,2
WALLET,793574,14005,420148,1260443,2
WALLET,823383,65963,1978875,5936623,2
WALLET,704656,5662,169856,509568,2
WALLET,483944,49885,1496545,4489634,2
WALLET,28110,681,20412,61234,2
WALLET,971482,90790,2723672,8171016,2
WALLET,64335,64060,1921786,5765356,2
WALLET,316680,66209,1986267,5958801,2
WALLET,9830,71617,2148497,6445491,2
WALLET,661219,17568,527032,1581095,2
WALLET,921757,52847,1585398,4756192,2
WALLET,573346,38182,1145442,3436325,2
WALLET,246888,25962,778845,2336533,2
WALLET,40600,47247,1417390,4252170,2
WALLET,177207,65018,1950516,5851546,2
WALLET,826617,39452,1183558,3550672,2
WALLET,163534,89416,2682452,8047356,2
WALLET,780028,64142,1924235,5772703,2
WALLET,612242,78849,2365466,7096396,2
WALLET,424395,35821,1074628,3223882,2
WALLET,372205,47288,1418619,4255857,2
WALLET,14698,20361,610802,1832406,2
WALLET,469914,26558,796722,2390164,2
WALLET,926690,35891,1076705,3230115,2
WALLET,356909,79156,2374655,7123964,2
WALLET,535800,25542,766233,2298697,2
WALLET,758560,22713,681363,2044088,2
WALLET,496938,94834,2845002,8535004,2
WALLET,858192,8936,268065,804193,2
WALLET,67061,47880,1436376,4309128,2
WALLET,384236,52745,1582341,4747022,2
WALLET,643785,46395,1391825,4175475,2
WALLET,933102,74738,2242126,6726377,2
WALLET,17021,31657,949683,2849049,2
WALLET,431501,23587,707605,2122815,2
WALLET,727863,86518,2595520,7786559,2
WALLET,585257,60365,1810943,5432827,2
WALLET,445202,72467,2173994,6521981,2
WALLET,239260,61776,1853260,5559778,2
WALLET,132699,85711,2571307,7713919,2
WALLET,160159,91018,2730535,8191603,2
WALLET,599514,23972,719131,2157392,2
WALLET,176128,47547,1426408,4279224,2
WALLET,274684,16469,494063,1482189,2
WALLET,791634,44192,1325734,3977200,2
WALLET,439758,50742,1522260,4566778,2
WALLET,471332,91405,2742148,8226444,2
WALLET,651767,47230,1416898,4250693,2
WALLET,111390,29365,880935,2642803,2
WALLET,10941,52795,1583821,4751462,2
WALLET,569418,38577,1157309,3471926,2
WALLET,92373,39900,1197000,3590998,2
WALLET,647683,13466,403960,1211879,2
WALLET,848418,65396,1961857,5885569,2
WALLET,971297,52512,1575344,4726030,2
WALLET,351914,54807,1644182,4932545,2
WALLET,684262,64100,1922989,5768967,2
WALLET,887153,12970,389097,1167290,2
WALLET,589253,81897,2456905,7370714,2
WALLET,293869,38526,1155777,3467331,2
WALLET,898305,1655,49635,148904,2
WALLET,89986,71016,2130469,6391405,2
WALLET,985016,33351,1000510,3001530,2
WALLET,255259,65034,1950995,5852985,2
WALLET,400595,76470,2294096,6882287,2
WALLET,870739,94973,2849165,8547494,2
WALLET,348579,95279,2858352,8575055,2
WALLET,470375,95505,2865131,8595392,2
WALLET,343337,35783,1073483,3220448,2
WALLET,161177,48958,1468740,4406218,2
WALLET,914649,2940,88184,264551,2
WALLET,362644,61233,1836986,5510956,2
WALLET,205319,93138,2794116,8382348,2
WALLET,444607,43354,1300620,3901858,2
WALLET,6005,76409,2292245,6876735,2
WALLET,113301,21087,632582,1897744,2
WALLET,372694,4936,148079,444236,2
WALLET,455080,14655,439644,1318930,2
WALLET,453417,6807,204206,612618,2
WALLET,725960,21993,659767,1979301,2
WALLET,594146,61920,1857584,5572752,2
WALLET,926455,2750,82496,247486,2
WALLET,650142,90876,2726279,8178835,2
WALLET,757984,71922,2157657,6472969,2
WALLET,644494,52207,1566195,4698585,2
WALLET,695444,74383,2231463,6694387,2
WALLET,41187,75909,2277255,6831763,2
WALLET,515890,40612,1218351,3655051,2
WALLET,762834,99847,2995409,8986227,2
WALLET,603908,29955,898627,2695880,2
WALLET,798385,8112,243352,730054,2
WALLET,108961,68075,2042231,6126693,2
WALLET,674479,81777,2453290,7359870,2
WALLET,704040,44389,1331649,3994945,2
WALLET,484075,43804,1314108,3942324,2
WALLET,332111,6795,203821,611461,2
WALLET,180741,10130,303875,911623,2
WALLET,805739,64643,1939281,5817841,2
WALLET,829365,59831,1794903,5384708,2
WALLET,663047,98857,2965701,8897101,2
WALLET,541848,16798,503927,1511781,2
WALLET,750294,30200,905988,2717963,2
WALLET,379171,21636,649051,1947151,2
WALLET,193717,67776,2033274,6099822,2
WALLET,418161,93621,2808614,8425840,2
WALLET,822475,80412,2412334,7237000,2
WALLET,770193,30719,921566,2764698,2
WALLET,768760,91467,2743989,8231967,2
WALLET,209194,15040,451180,1353539,2
WALLET,845535,7237,217107,651320,2
WALLET,465168,73250,2197475,6592424,2
WALLET,658304,47015,1410424,4231271,2
WALLET,238292,32241,967229,2901687,2
WALLET,474876,56583,1697490,5092468,2
WALLET,925428,78926,2367752,7103254,2
WALLET,993512,64770,1943093,5829277,2
WALLET,409658,21627,648787,1946361,2
WALLET,349718,21452,643553,1930659,2
WALLET,544413,3443,103288,309863,2
WALLET,694604,86067,2581981,7745943,2
WALLET,149096,96886,2906563,8719687,2
WALLET,107177,63291,1898707,5696121,2
WALLET,761924,55402,1662057,4986169,2
WALLET,888989,11622,348652,1045954,2
WALLET,647888,59173,1775165,5325493,2
WALLET,948669,99913,2997389,8992165,2
WALLET,306660,69596,2087853,6263557,2
WALLET,447885,92916,2787455,8362363,2
WALLET,218142,52314,1569415,4708245,2
WALLET,506741,94379,2831349,8494046,2
WALLET,304400,96671,2900128,8700384,2
WALLET,285577,43541,1306210,3918629,2
WALLET,251904,16042,481234,1443702,2
WALLET,98258,73111,2193310,6579929,2
WALLET,454529,75183,2255484,6766451,2
WALLET,380282,32993,989773,2969318,2
WALLET,827242,20540,616195,1848585,2
WALLET,532688,98509,2955254,8865760,2
WALLET,70824,93276,2798271,8394812,2
WALLET,989014,2249,67466,202397,2
WALLET,361588,86785,2603546,7810638,2
WALLET,930347,77331,2319923,6959769,2
WALLET,684487,3620,108592,325774,2
WALLET,894261,19406,582164,1746490,2
WALLET,575985,86327,2589803,7769408,2
WALLET,606125,10575,317244,951731,2
WALLET,440134,22970,689085,2067253,2
WALLET,212148,62297,1868904,5606712,2
WALLET,611038,89538,2686125,8058375,2
WALLET,476118,2121,63609,190826,2
WALLET,730664,4425,132746,398236,2
WALLET,316347,5022,150642,451925,2
WALLET,368282,6908,207239,621717,2
WALLET,94118,56905,1707130,5121390,2
WALLET,190591,66031,1980908,5942724,2
WALLET,602532,82366,2470960,7412879,2
WALLET,790746,85796,2573865,7721595,2
WALLET,217081,31016,930471,2791412,2
WALLET,12902,81791,2453705,7361113,2
WALLET,660495,45075,1352224,4056672,2
WALLET,390487,39593,1187774,3563321,2
WALLET,933468,32888,986617,2959851,2
WALLET,928299,79116,2373455,7120363,2
WALLET,459594,7609,228259,684775,2
WALLET,430952,51264,1537899,4613695,2
WALLET,854333,11055,331636,994907,2
WALLET,709430,46104,1383111,4149333,2
WALLET,117260,14929,447859,1343577,2
WALLET,633171,27291,818718,2456153,2
WALLET,638435,15028,450838,1352513,2
WALLET,478901,73672,2210138,6630412,2
WALLET,846037,72807,2184206,6552616,2
WALLET,272551,26707,801182,2403546,2
WALLET,665886,81471,2444101,7332302,2
WALLET,85803,38961,1168812,3506434,2
WALLET,165526,57111,1713319,5139955,2
WALLET,88440,45582,1367434,4102300,2
WALLET,576617,97599,2927948,8783842,2
WALLET,670203,87798,2633940,7901819,2
WALLET,274884,16939,508144,1524432,2
WALLET,505412,50170,1505078,4515232,2
WALLET,448679,27204,816118,2448352,2
WALLET,99445,56862,1705835,5117503,2
WALLET,360028,47493,1424765,4274293,2
WALLET,887892,52319,1569558,4708672,2
WALLET,991400,88137,2644102,7932306,2
WALLET,607764,14822,444652,1333956,2
WALLET,785120,87714,2631398,7894194,2
WALLET,10929,35341,1060205,3180613,2
WALLET,643264,54551,1636524,4909571,2
WALLET,565281,85274,2558212,7674636,2
WALLET,39846,72289,2168658,6505974,2
WALLET,934724,23806,714172,2142514,2
WALLET,968551,80350,2410491,7231471,2
WALLET,315540,26478,794330,2382988,2
WALLET,992154,59207,1776194,5328581,2
WALLET,923817,7875,236246,708738,2
WALLET,941396,8144,244296,732888,2
WALLET,507141,80590,2417677,7253030,2
WALLET,605843,86260,2587773,7763319,2
WALLET,174507,4621,138602,415806,2
WALLET,64675,37997,1139884,3419652,2
WALLET,656541,69944,2098299,6294897,2
WALLET,406383,21997,659899,1979695,2
WALLET,735166,11127,333808,1001423,2
WALLET,12085,95772,2873155,8619465,2
WALLET,461278,32088,962627,2887880,2
WALLET,602688,69960,2098779,6296337,2
WALLET,112607,76580,2297388,6892164,2
WALLET,693060,25617,768492,2305474,2
WALLET,191409,99996,2999876,8999627,2
WALLET,417596,1092,32753,98259,2
WALLET,617486,97707,2931190,8793570,2
WALLET,791632,21357,640708,1922122,2
WALLET,605163,48165,1444944,4334832,2
WALLET,825708,52898,1586937,4760809,2
WALLET,30604,63707,1911198,5733592,2
WALLET,868405,14983,449461,1348382,2
WALLET,997114,55163,1654875,4964624,2
WALLET,53209,99223,2976690,8930069,2
WALLET,367610,90823,2724669,8174005,2
WALLET,889197,8953,268585,805754,2
WALLET,421242,49087,1472603,4417809,2
WALLET,406467,23894,716801,2150402,2
WALLET,616720,70716,2121461,6364383,2
WALLET,392159,17518,525515,1576544,2
WALLET,241789,73303,2199072,6597215,2
WALLET,612741,85292,2558747,7676241,2
WALLET,486260,50319,1509543,4528628,2
WALLET,60798,25181,755424,2266271,2
WALLET,460656,43010,1290294,3870882,2
WALLET,367617,58767,1762983,5288948,2
WALLET,261135,14721,441608,1324823,2
WALLET,907483,31286,938551,2815652,2
