paymentType,userId,businessId,reservableItemId,reservableTimeId,requestQuantity
WALLET,11123,5380,161377,484130,2
WALLET,738459,52977,1589284,4767851,2
WALLET,749809,97571,2927114,8781342,2
WALLET,720665,57649,1729458,5188373,2
WALLET,250811,84575,2537241,7611722,2
WALLET,919749,26319,789566,2368697,2
WALLET,218220,46647,1399409,4198227,2
WALLET,685047,15879,476355,1429063,2
WALLET,958983,11639,349142,1047424,2
WALLET,221029,11635,349048,1047143,2
WALLET,504700,27539,826170,2478508,2
WALLET,268430,24936,748058,2244172,2
WALLET,635852,72075,2162246,6486737,2
WALLET,716230,97042,2911231,8733691,2
WALLET,603703,85634,2568993,7706978,2
WALLET,252850,60031,1800927,5402781,2
WALLET,889435,87198,2615930,7847789,2
WALLET,471685,68344,2050298,6150893,2
WALLET,843302,98075,2942250,8826749,2
WALLET,321051,32898,986916,2960747,2
WALLET,465684,15761,472826,1418476,2
WALLET,384502,36979,1109350,3328048,2
WALLET,105128,25922,777639,2332916,2
WALLET,869747,16145,484322,1452964,2
WALLET,928512,48319,1449560,4348679,2
WALLET,230644,47959,1438741,4316223,2
WALLET,418601,65362,1960849,5882547,2
WALLET,428758,92219,2766545,8299634,2
WALLET,279880,2190,65681,197042,2
WALLET,786552,51993,1559776,4679328,2
WALLET,960261,24717,741486,2224456,2
WALLET,831993,91551,2746504,8239512,2
WALLET,897431,51767,1553005,4659014,2
WALLET,738687,14129,423866,1271598,2
WALLET,773629,10375,311245,933733,2
WALLET,870005,4370,131071,393213,2
WALLET,285402,76374,2291202,6873606,2
WALLET,355407,81374,2441205,7323614,2
WALLET,572342,66117,1983502,5950504,2
WALLET,146859,1991,59723,179167,2
WALLET,977709,23977,719297,2157890,2
WALLET,9440,18745,562341,1687021,2
WALLET,872205,87579,2627360,7882079,2
WALLET,223507,23811,714322,2142966,2
WALLET,930112,50131,1503910,4511729,2
WALLET,807352,26680,800392,2401176,2
WALLET,15354,44339,1330146,3990436,2
WALLET,766978,76390,2291672,6875015,2
WALLET,347663,81590,2447691,7343071,2
WALLET,612428,3178,95333,285998,2
WALLET,260020,77923,2337667,7012999,2
WALLET,779248,68669,2060066,6180197,2
WALLET,528832,95089,2852659,8557977,2
WALLET,312387,26843,805262,2415784,2
WALLET,862907,66790,2003697,6011091,2
WALLET,908684,35827,1074809,3224427,2
WALLET,883680,87522,2625659,7876976,2
WALLET,456242,66237,1987102,5961304,2
WALLET,131293,72744,2182307,6546919,2
WALLET,742940,22976,689276,2067828,2
WALLET,553077,95219,2856548,8569643,2
WALLET,56216,15774,473220,1419658,2
WALLET,197135,92690,2780692,8342075,2
WALLET,485456,24647,739394,2218181,2
WALLET,878038,86490,2594681,7784041,2
WALLET,663213,38678,1160325,3480975,2
WALLET,408911,20759,622754,1868260,2
WALLET,267579,63392,1901750,5705250,2
WALLET,457322,26866,805975,2417923,2
WALLET,551823,92540,2776180,8328540,2
WALLET,77321,38522,1155632,3466894,2
WALLET,22442,29538,886126,2658376,2
WALLET,660634,27679,830362,2491084,2
WALLET,177143,16354,490601,1471803,2
WALLET,89704,52851,1585504,4756511,2
WALLET,228968,60684,1820517,5461551,2
WALLET,581798,62208,1866219,5598656,2
WALLET,3725,67638,2029136,6087408,2
WALLET,376063,58258,1747739,5243217,2
WALLET,466940,41327,1239787,3719359,2
WALLET,334118,75883,2276467,6829399,2
WALLET,262805,42354,1270618,3811854,2
WALLET,203048,19599,587954,1763862,2
WALLET,420878,76718,2301539,6904617,2
WALLET,307698,24705,741135,2223404,2
WALLET,698501,19959,598757,1796269,2
WALLET,714660,7710,231295,693884,2
WALLET,217695,42951,1288519,3865555,2
WALLET,874315,98680,2960385,8881154,2
WALLET,550192,45118,1353534,4060600,2
WALLET,679052,82240,2467180,7401540,2
WALLET,285470,97724,2931701,8795103,2
WALLET,765128,65126,1953764,5861291,2
WALLET,584031,9503,285077,855230,2
WALLET,123734,48519,1455564,4366690,2
WALLET,267840,3676,110261,330781,2
WALLET,845648,21942,658241,1974721,2
WALLET,218450,77913,2337376,7012126,2
WALLET,903031,19935,598024,1794072,2
WALLET,309500,92414,2772415,8317245,2
WALLET,696124,5337,160082,480245,2
WALLET,541327,26497,794909,2384727,2
WALLET,781116,65386,1961563,5884688,2
WALLET,38935,90086,2702572,8107716,2
WALLET,923248,81678,2450338,7351013,2
WALLET,437479,66779,2003358,6010073,2
WALLET,67055,84541,2536213,7608639,2
WALLET,783649,63434,1903014,5709041,2
WALLET,444544,56120,1683594,5050781,2
WALLET,252386,98043,2941289,8823866,2
WALLET,415824,92180,2765384,8296150,2
WALLET,323974,49470,1484080,4452239,2
WALLET,913056,66446,1993355,5980064,2
WALLET,621825,46277,1388302,4164904,2
WALLET,400928,74841,2245214,6735642,2
WALLET,547146,53780,1613389,4840165,2
WALLET,243014,62493,1874786,5624358,2
WALLET,541177,20043,601276,1803826,2
WALLET,654165,8460,253773,761317,2
WALLET,538047,48740,1462195,4386584,2
WALLET,949436,92376,2771278,8313834,2
WALLET,642539,49168,1475030,4425088,2
WALLET,25384,93375,2801249,8403746,2
WALLET,235570,45831,1374903,4124707,2
WALLET,14685,48427,1452800,4358398,2
WALLET,248235,23810,714290,2142870,2
WALLET,570089,12399,371960,1115878,2
WALLET,37440,58728,1761835,5285504,2
WALLET,751691,26638,799139,2397415,2
WALLET,234042,70729,2121847,6365539,2
WALLET,822825,38650,1159494,3478481,2
WALLET,808405,20027,600806,1802418,2
WALLET,592843,98647,2959407,8878220,2
WALLET,853917,73984,2219500,6658498,2
WALLET,126126,53926,1617777,4853330,2
WALLET,700895,90513,2715382,8146145,2
WALLET,947961,25415,762440,2287320,2
WALLET,310968,46635,1399026,4197078,2
WALLET,993695,33262,997848,2993544,2
WALLET,412493,47897,1436886,4310658,2
WALLET,524015,11140,334176,1002526,2
WALLET,511285,45047,1351383,4054149,2
WALLET,149800,24326,729761,2189281,2
WALLET,989295,75801,2274015,6822044,2
WALLET,323334,59757,1792710,5378129,2
WALLET,773379,61676,1850271,5550813,2
WALLET,399908,41436,1243062,3729184,2
WALLET,367796,96156,2884666,8653998,2
WALLET,803363,16072,482156,1446468,2
WALLET,877772,73381,2201424,6604270,2
WALLET,35921,78982,2369460,7108378,2
WALLET,751920,58695,1760847,5282540,2
WALLET,826286,31162,934842,2804524,2
WALLET,462744,81520,2445578,7336734,2
WALLET,883737,72010,2160296,6480888,2
WALLET,258066,10084,302502,907506,2
WALLET,879101,93001,2790030,8370090,2
WALLET,113714,52999,1589967,4769900,2
WALLET,416678,17148,514429,1543285,2
WALLET,931576,98102,2943031,8829092,2
WALLET,636872,7356,220675,662024,2
WALLET,952861,80932,2427934,7283800,2
WALLET,258842,6691,200719,602155,2
WALLET,169397,80464,2413908,7241724,2
WALLET,130212,77673,2330172,6990515,2
WALLET,514805,80888,2426620,7279859,2
WALLET,799188,49869,1496047,4488140,2
WALLET,883107,41872,1256147,3768441,2
WALLET,515600,72645,2179350,6538050,2
WALLET,828660,77642,2329231,6987692,2
WALLET,959946,78448,2353419,7060257,2
WALLET,813663,90987,2729597,8188791,2
WALLET,626316,69955,2098627,6295880,2
WALLET,720320,46189,1385664,4156991,2
WALLET,425304,37039,1111162,3333486,2
WALLET,121850,71468,2144035,6432105,2
WALLET,665916,79092,2372760,7118279,2
WALLET,579184,64755,1942621,5827862,2
WALLET,613393,71876,2156264,6468791,2
WALLET,79428,49318,1479511,4438531,2
WALLET,630618,41488,1244618,3733853,2
WALLET,425848,14820,444580,1333739,2
WALLET,774786,22060,661780,1985338,2
WALLET,922025,10620,318571,955711,2
WALLET,367015,29175,875231,2625692,2
WALLET,792854,83741,2512215,7536645,2
WALLET,819624,91878,2756311,8268932,2
WALLET,164477,60041,1801227,5403679,2
WALLET,968207,15470,464081,1392242,2
WALLET,963552,24849,745441,2236323,2
WALLET,4585,84609,2538263,7614788,2
WALLET,695744,43334,1300015,3900043,2
WALLET,623775,3057,91681,275042,2
WALLET,908128,14853,445581,1336742,2
WALLET,749161,6945,208342,625025,2
WALLET,672349,43088,1292618,3877852,2
WALLET,413156,61614,1848419,5545257,2
WALLET,838958,16124,483709,1451126,2
WALLET,276573,1410,42290,126869,2
WALLET,11332,35566,1066971,3200913,2
WALLET,397503,66128,1983829,5951487,2
WALLET,153943,24575,737245,2211735,2
WALLET,309155,17476,524257,1572770,2
WALLET,835304,57313,1719390,5158170,2
WALLET,298724,74392,2231747,6695239,2
WALLET,14863,72074,2162205,6486614,2
WALLET,711220,58482,1754453,5263357,2
WALLET,708412,8311,249303,747907,2
WALLET,984438,47630,1428873,4286617,2
WALLET,131093,72426,2172770,6518309,2
WALLET,288428,33909,1017261,3051782,2
WALLET,367604,73354,2200592,6601775,2
WALLET,525010,81266,2437962,7313885,2
WALLET,697078,41604,1248093,3744278,2
WALLET,177424,54371,1631130,4893390,2
WALLET,739257,9039,271166,813498,2
WALLET,417887,56923,1707670,5123009,2
WALLET,571758,27682,830460,2491380,2
WALLET,661751,62877,1886281,5658842,2
WALLET,702077,34382,1031448,3094343,2
WALLET,105439,38189,1145642,3436924,2
WALLET,950447,98241,2947228,8841684,2
WALLET,186284,47810,1434296,4302886,2
WALLET,40505,51048,1531438,4594314,2
WALLET,91053,24571,737108,2211324,2
WALLET,554776,18930,567889,1703666,2
WALLET,570594,30322,909651,2728953,2
WALLET,472693,4704,141097,423291,2
WALLET,84907,77718,2331536,6994607,2
WALLET,322702,77096,2312875,6938625,2
WALLET,526774,19755,592629,1777885,2
WALLET,678317,64040,1921194,5763581,2
WALLET,776917,6564,196897,590691,2
WALLET,820387,10734,322004,966011,2
WALLET,815533,46324,1389705,4169113,2
WALLET,180957,56827,1704809,5114427,2
WALLET,141714,93742,2812250,8436748,2
WALLET,342748,54264,1627911,4883731,2
WALLET,570266,25682,770431,2311291,2
WALLET,278133,39632,1188945,3566833,2
WALLET,958204,17064,511900,1535700,2
WALLET,417351,47583,1427462,4282384,2
WALLET,201818,74834,2245010,6735029,2
WALLET,860688,38495,1154833,3464497,2
WALLET,902874,33370,1001098,3003293,2
WALLET,707887,661,19811,59432,2
WALLET,171417,96397,2891890,8675668,2
WALLET,831394,92809,2784266,8352796,2
WALLET,23953,81292,2438735,7316203,2
WALLET,409479,39307,1179209,3537625,2
WALLET,425154,36122,1083655,3250964,2
WALLET,697459,50687,1520609,4561826,2
WALLET,131903,55885,1676524,5029571,2
WALLET,69868,77503,2325074,6975221,2
WALLET,504393,63745,1912340,5737019,2
WALLET,858734,49584,1487504,4462510,2
WALLET,250439,25156,754668,2264004,2
WALLET,45699,18636,559069,1677207,2
WALLET,546757,83255,2497644,7492930,2
WALLET,139545,77585,2327529,6982586,2
WALLET,449549,31390,941690,2825068,2
WALLET,988625,57756,1732663,5197987,2
WALLET,136521,27036,811054,2433162,2
WALLET,878117,78449,2353462,7060384,2
WALLET,708523,12434,373014,1119041,2
WALLET,882583,14737,442101,1326302,2
WALLET,349857,97535,2926028,8778084,2
WALLET,561910,57703,1731068,5193204,2
WALLET,638808,71301,2139005,6417015,2
WALLET,406993,81594,2447798,7343394,2
WALLET,635914,96893,2906785,8720353,2
WALLET,459416,24908,747218,2241654,2
WALLET,160325,95006,2850176,8550527,2
WALLET,32765,3215,96445,289334,2
WALLET,169859,44559,1336757,4010269,2
WALLET,392798,61604,1848118,5544352,2
WALLET,645310,49135,1474033,4422097,2
WALLET,684073,55498,1664932,4994796,2
WALLET,594340,77295,2318830,6956488,2
WALLET,159435,32824,984703,2954108,2
WALLET,413432,30493,914780,2744338,2
WALLET,234846,38271,1148103,3444307,2
WALLET,771917,30657,919700,2759100,2
WALLET,83855,81936,2458074,7374222,2
WALLET,146170,82429,2472846,7418536,2
WALLET,917261,39207,1176191,3528573,2
WALLET,232715,27175,815248,2445742,2
WALLET,773072,32781,983405,2950213,2
WALLET,908226,64930,1947876,5843626,2
WALLET,295998,81212,2436356,7309067,2
WALLET,588019,85863,2575878,7727633,2
WALLET,167397,19098,572927,1718781,2
WALLET,431454,56720,1701595,5104784,2
WALLET,502998,89418,2682540,8047620,2
WALLET,627700,13292,398760,1196280,2
WALLET,799055,5051,151518,454554,2
WALLET,97313,85871,2576123,7728367,2
WALLET,482984,20388,611632,1834894,2
WALLET,920137,27207,816197,2448589,2
WALLET,138849,67233,2016987,6050959,2
WALLET,791959,71950,2158493,6475479,2
WALLET,329537,49291,1478726,4436178,2
WALLET,414908,735,22023,66069,2
WALLET,492628,54961,1648828,4946482,2
WALLET,385455,23281,698427,2095281,2
WALLET,173823,29921,897619,2692855,2
WALLET,573933,28720,861592,2584774,2
WALLET,33497,36167,1084995,3254983,2
WALLET,49934,90179,2705342,8116024,2
WALLET,985304,35294,1058795,3176385,2
WALLET,662567,850,25496,76486,2
WALLET,319499,49087,1472603,4417807,2
WALLET,175915,14875,446236,1338707,2
WALLET,958307,13207,396204,1188612,2
WALLET,740276,74333,2229971,6689911,2
WALLET,102755,45200,1355982,4067945,2
WALLET,680057,97031,2910906,8732717,2
WALLET,207463,96034,2881001,8643003,2
WALLET,650229,16659,499749,1499245,2
WALLET,77182,53702,1611048,4833143,2
WALLET,390006,39963,1198870,3596609,2
WALLET,748652,53462,1603837,4811510,2
WALLET,876619,45431,1362924,4088772,2
WALLET,108842,81607,2448207,7344619,2
WALLET,711462,92716,2781474,8344420,2
WALLET,703568,44963,1348888,4046662,2
WALLET,730786,17250,517494,1552482,2
WALLET,626345,95547,2866391,8599172,2
WALLET,19906,98964,2968895,8906684,2
WALLET,937309,57463,1723869,5171607,2
WALLET,395915,55386,1661559,4984676,2
WALLET,338967,568,17033,51098,2
WALLET,500442,16897,506893,1520678,2
WALLET,156914,18352,550544,1651632,2
WALLET,254858,92958,2788725,8366175,2
WALLET,578189,82108,2463216,7389647,2
WALLET,86153,42426,1272768,3818303,2
WALLET,279474,15568,467017,1401050,2
WALLET,518627,74048,2221414,6664242,2
WALLET,624607,80870,2426092,7278275,2
WALLET,141403,55318,1659533,4978598,2
WALLET,72276,1539,46147,138439,2
WALLET,459549,25225,756740,2270219,2
WALLET,418068,19226,576757,1730271,2
WALLET,380055,3198,95939,287816,2
WALLET,30333,64868,1946012,5838036,2
WALLET,610692,97396,2921868,8765603,2
WALLET,539311,62247,1867390,5602169,2
WALLET,380168,41409,1242262,3726786,2
WALLET,944792,38320,1149599,3448796,2
WALLET,202494,28055,841639,2524915,2
WALLET,172465,62451,1873513,5620537,2
WALLET,557088,81002,2430057,7290171,2
WALLET,279868,30175,905241,2715721,2
WALLET,699648,80535,2416047,7248141,2
WALLET,47259,13135,394046,1182137,2
WALLET,117805,33161,994826,2984477,2
WALLET,160069,77929,2337853,7013559,2
WALLET,20517,10341,310203,930608,2
WALLET,316322,14313,429380,1288140,2
WALLET,173242,56404,1692109,5076325,2
WALLET,57404,65558,1966731,5900191,2
WALLET,928982,38589,1157651,3472953,2
WALLET,117354,28167,845002,2535005,2
WALLET,684412,43967,1318985,3956953,2
WALLET,909911,85964,2578915,7736745,2
WALLET,180017,71392,2141735,6425205,2
WALLET,61000,26455,793632,2380894,2
WALLET,604723,25839,775161,2325483,2
WALLET,499859,21656,649674,1949020,2
WALLET,853328,1837,55108,165324,2
WALLET,677495,8854,265613,796837,2
WALLET,453049,88162,2644850,7934548,2
WALLET,897134,41043,1231264,3693792,2
WALLET,929445,45163,1354863,4064588,2
WALLET,192262,75575,2267248,6801742,2
WALLET,919124,88416,2652469,7957406,2
WALLET,390612,23973,719188,2157563,2
WALLET,45792,97632,2928955,8786865,2
WALLET,996874,23532,705946,2117838,2
WALLET,560926,5809,174251,522751,2
WALLET,991743,37438,1123121,3369361,2
WALLET,196203,6108,183234,549700,2
WALLET,681255,21816,654477,1963429,2
WALLET,146129,11754,352596,1057786,2
WALLET,295125,41619,1248562,3745684,2
WALLET,815479,27860,835787,2507359,2
WALLET,521733,85364,2560907,7682720,2
WALLET,947215,46637,1399083,4197249,2
WALLET,935047,85379,2561353,7684057,2
WALLET,542849,80939,2428162,7284484,2
WALLET,59137,71880,2156376,6469126,2
WALLET,716691,54976,1649262,4947785,2
WALLET,967237,11942,358258,1074774,2
WALLET,383382,58721,1761614,5284841,2
WALLET,60996,38354,1150616,3451848,2
WALLET,943559,31962,958854,2876562,2
WALLET,927950,39885,1196534,3589600,2
WALLET,801156,78817,2364482,7093444,2
WALLET,336938,23468,704024,2112072,2
WALLET,514294,51282,1538435,4615303,2
WALLET,880592,49984,1499510,4498530,2
WALLET,399882,71441,2143216,6429647,2
WALLET,276300,76455,2293635,6880904,2
WALLET,138943,62483,1874486,5623458,2
WALLET,73173,6203,186077,558230,2
WALLET,358949,41988,1259620,3778859,2
WALLET,490574,64485,1934538,5803613,2
WALLET,405317,23346,700371,2101112,2
WALLET,371384,87676,2630253,7890758,2
WALLET,459078,2238,67118,201353,2
WALLET,609854,9114,273408,820223,2
WALLET,341995,13052,391559,1174677,2
WALLET,427647,98803,2964063,8892189,2
WALLET,945890,5973,179172,537516,2
WALLET,552587,47915,1437434,4312301,2
WALLET,930138,82539,2476169,7428506,2
WALLET,121976,18815,564422,1693265,2
WALLET,28626,90076,2702272,8106814,2
WALLET,375828,17916,537452,1612355,2
WALLET,732509,6370,191099,573295,2
WALLET,458104,38099,1142952,3428855,2
WALLET,525269,88394,2651801,7955401,2
WALLET,101369,88484,2654508,7963524,2
WALLET,430131,53877,1616306,4848917,2
WALLET,736520,20195,605837,1817510,2
WALLET,6111,97290,2918692,8756074,2
WALLET,422806,27581,827407,2482219,2
WALLET,290694,86556,2596662,7789985,2
WALLET,171839,52675,1580236,4740708,2
WALLET,976323,55696,1670873,5012619,2
WALLET,718663,63099,1892956,5678868,2
WALLET,974488,97069,2912066,8736196,2
WALLET,587839,58283,1748469,5245405,2
WALLET,348122,58586,1757551,5272653,2
WALLET,569264,15234,456998,1370992,2
WALLET,326952,93927,2817793,8453379,2
WALLET,804782,71164,2134901,6404703,2
WALLET,432699,46128,1383840,4151518,2
WALLET,693976,84637,2539091,7617271,2
WALLET,697651,38845,1165334,3496001,2
WALLET,545300,62673,1880174,5640522,2
WALLET,175815,30983,929483,2788447,2
WALLET,974409,894,26808,80422,2
WALLET,564179,3434,103010,309030,2
WALLET,4474,36532,1095934,3287800,2
WALLET,342786,71960,2158790,6476369,2
WALLET,606477,63369,1901053,5703158,2
WALLET,340054,8526,255771,767312,2
WALLET,768961,7194,215791,647372,2
WALLET,381563,27343,820279,2460836,2
WALLET,197651,34865,1045925,3137773,2
WALLET,780810,74453,2233584,6700752,2
WALLET,251347,73277,2198299,6594896,2
WALLET,487809,66771,2003117,6009349,2
WALLET,787084,3713,111382,334145,2
WALLET,563605,51041,1531224,4593672,2
WALLET,164723,93404,2802093,8406278,2
WALLET,770890,72129,2163856,6491568,2
WALLET,616227,88898,2666935,8000804,2
WALLET,768066,53246,1597358,4792073,2
WALLET,498447,81877,2456281,7368843,2
WALLET,407885,88117,2643502,7930506,2
WALLET,746420,91150,2734479,8203437,2
WALLET,18334,51354,1540595,4621783,2
WALLET,737277,32151,964526,2893578,2
WALLET,323664,91686,2750568,8251702,2
WALLET,909015,7035,211049,633146,2
WALLET,516065,12569,377064,1131191,2
