paymentType,userId,businessId,reservableItemId,reservableTimeId,requestQuantity
WALLET,774218,51543,1546272,4638815,2
WALLET,548892,10658,319720,959160,2
WALLET,969076,74324,2229716,6689146,2
WALLET,388323,42485,1274522,3823566,2
WALLET,389402,57584,1727502,5182506,2
WALLET,655281,18462,553833,1661497,2
WALLET,362234,11877,356308,1068924,2
WALLET,324106,62794,1883819,5651455,2
WALLET,169255,5846,175370,526109,2
WALLET,671436,79665,2389946,7169837,2
WALLET,422604,67588,2027619,6082856,2
WALLET,327787,78729,2361849,7085546,2
WALLET,102443,21442,643243,1929728,2
WALLET,751613,75118,2253513,6760539,2
WALLET,444286,46720,1401573,4204719,2
WALLET,448838,39315,1179433,3538297,2
WALLET,762637,75708,2271217,6813651,2
WALLET,356465,21167,635002,1905006,2
WALLET,633090,24028,720829,2162487,2
WALLET,278704,50365,1510948,4532843,2
WALLET,596289,62729,1881853,5645559,2
WALLET,696923,18726,561751,1685253,2
WALLET,377190,18097,542909,1628726,2
WALLET,369704,7692,230739,692216,2
WALLET,178344,26967,809009,2427027,2
WALLET,244448,83547,2506406,7519218,2
WALLET,920026,46193,1385781,4157342,2
WALLET,938213,56121,1683615,5050844,2
WALLET,951303,68135,2044037,6132110,2
WALLET,548642,25739,772163,2316489,2
WALLET,831455,68586,2057557,6172670,2
WALLET,66814,96510,2895286,8685856,2
WALLET,161278,82758,2482739,7448216,2
WALLET,721597,41626,1248769,3746307,2
WALLET,945370,30783,923490,2770468,2
WALLET,910943,81460,2443783,7331349,2
WALLET,280860,991,29706,89116,2
WALLET,991418,59036,1771055,5313165,2
WALLET,673265,40990,1229699,3689097,2
WALLET,553604,70225,2106748,6320242,2
WALLET,997941,61754,1852611,5557832,2
WALLET,303815,9325,279748,839242,2
WALLET,929989,8547,256385,769155,2
WALLET,163451,79334,2380004,7140012,2
WALLET,738309,1698,50929,152785,2
WALLET,53385,79002,2370037,7110111,2
WALLET,697396,97445,2923325,8769975,2
WALLET,230554,94482,2834433,8503298,2
WALLET,118429,41016,1230477,3691431,2
WALLET,543930,21312,639334,1918002,2
WALLET,489781,37475,1124235,3372703,2
WALLET,651003,85684,2570501,7711503,2
WALLET,887372,72139,2164143,6492427,2
WALLET,63971,12795,383848,1151543,2
WALLET,403810,97363,2920887,8762660,2
WALLET,25106,85755,2572626,7717878,2
WALLET,262639,84383,2531462,7594384,2
WALLET,581719,97132,2913955,8741863,2
WALLET,723585,6911,207308,621924,2
WALLET,232494,90475,2714232,8142695,2
WALLET,333283,90124,2703701,8111102,2
WALLET,125500,45421,1362604,4087810,2
WALLET,754535,13687,410583,1231747,2
WALLET,646832,20779,623354,1870062,2
WALLET,551627,67554,2026594,6079780,2
WALLET,728094,82759,2482755,7448263,2
WALLET,231424,61169,1835051,5505152,2
WALLET,114908,28016,840463,2521389,2
WALLET,163841,28538,856134,2568401,2
WALLET,507316,72682,2180439,6541317,2
WALLET,584811,72751,2182526,6547578,2
WALLET,390667,30824,924712,2774135,2
WALLET,475854,56268,1688019,5064057,2
WALLET,359447,57065,1711950,5135848,2
WALLET,369869,56839,1705155,5115464,2
WALLET,38313,71325,2139723,6419168,2
WALLET,63428,33576,1007268,3021803,2
WALLET,451921,59723,1791679,5375037,2
WALLET,802761,62006,1860171,5580512,2
WALLET,584152,91204,2736100,8208300,2
WALLET,636190,78522,2355658,7066974,2
WALLET,440391,84356,2530668,7592003,2
WALLET,235982,77690,2330686,6992056,2
WALLET,909384,28655,859621,2578863,2
WALLET,241701,1027,30802,92404,2
WALLET,812331,30485,914537,2743609,2
WALLET,37417,96872,2906143,8718429,2
WALLET,995173,45831,1374922,4124766,2
WALLET,324250,93584,2807504,8422511,2
WALLET,892285,17228,516840,1550518,2
WALLET,918359,39492,1184749,3554247,2
WALLET,838647,87516,2625474,7876421,2
WALLET,754219,80317,2409493,7228479,2
WALLET,958329,69901,2097026,6291077,2
WALLET,918234,15912,477357,1432071,2
WALLET,361086,4130,123889,371666,2
WALLET,459652,3896,116862,350584,2
WALLET,228817,14411,432328,1296982,2
WALLET,983717,4610,138281,414841,2
WALLET,907445,29671,890101,2670301,2
WALLET,53344,25522,765655,2296964,2
WALLET,27703,94059,2821757,8465271,2
WALLET,611833,80821,2424612,7273835,2
WALLET,178647,92653,2779581,8338741,2
WALLET,987205,32285,968524,2905571,2
WALLET,413684,99566,2986959,8960875,2
WALLET,667103,81945,2458347,7375039,2
WALLET,901018,76105,2283122,6849366,2
WALLET,810637,78970,2369079,7107237,2
WALLET,873231,29539,886162,2658484,2
WALLET,419080,93150,2794486,8383458,2
WALLET,4730,80162,2404854,7214562,2
WALLET,77893,55483,1664467,4993399,2
WALLET,577787,10030,300897,902691,2
WALLET,229425,74731,2241901,6725703,2
WALLET,798614,96581,2897413,8692238,2
WALLET,246271,56967,1708997,5126991,2
WALLET,472930,82870,2486100,7458300,2
WALLET,759217,8888,266614,799841,2
WALLET,655198,38242,1147254,3441760,2
WALLET,521575,75168,2255021,6765061,2
WALLET,117793,8209,246270,738810,2
WALLET,239710,61370,1841100,5523298,2
WALLET,473146,19814,594409,1783227,2
WALLET,918484,88613,2658384,7975151,2
WALLET,22776,83615,2508423,7525269,2
WALLET,492769,7951,238526,715577,2
WALLET,713440,76826,2304765,6914295,2
WALLET,22963,72421,2172608,6517824,2
WALLET,492560,79521,2385607,7156819,2
WALLET,239303,10296,308861,926583,2
WALLET,292260,11366,340967,1022901,2
WALLET,651345,84132,2523934,7571800,2
WALLET,656600,17492,524742,1574225,2
WALLET,492774,41409,1242253,3726757,2
WALLET,838541,82843,2485273,7455817,2
WALLET,993019,98161,2944813,8834437,2
WALLET,913060,13129,393868,1181604,2
WALLET,368271,79917,2397499,7192497,2
WALLET,580378,47091,1412730,4238189,2
WALLET,777912,79588,2387640,7162919,2
WALLET,552573,20993,629768,1889304,2
WALLET,273553,6223,186685,560055,2
WALLET,85922,5706,171165,513495,2
WALLET,442243,18860,565792,1697374,2
WALLET,39859,52915,1587430,4762290,2
WALLET,161633,99578,2987328,8961982,2
WALLET,79977,18531,555901,1667703,2
WALLET,869184,25852,775533,2326598,2
WALLET,427505,43947,1318405,3955215,2
WALLET,612752,28463,853875,2561623,2
WALLET,959977,24009,720267,2160799,2
WALLET,405113,92206,2766173,8298519,2
WALLET,740404,1194,35812,107436,2
WALLET,918369,9256,277654,832961,2
WALLET,120868,38005,1140138,3420412,2
WALLET,720772,72432,2172955,6518865,2
WALLET,806193,17666,529958,1589872,2
WALLET,112759,30173,905172,2715515,2
WALLET,965399,73644,2209311,6627932,2
WALLET,629464,42299,1268946,3806838,2
WALLET,162900,15824,474697,1424089,2
WALLET,641430,52203,1566066,4698197,2
WALLET,832194,43722,1311645,3934934,2
WALLET,227927,24216,726460,2179379,2
WALLET,369754,49377,1481295,4443883,2
WALLET,762362,87362,2620834,7862502,2
WALLET,650042,32551,976517,2929550,2
WALLET,110144,16326,489751,1469251,2
WALLET,62998,88741,2662204,7986612,2
WALLET,393151,22255,667636,2002908,2
WALLET,974735,91369,2741065,8223193,2
WALLET,953879,90370,2711097,8133290,2
WALLET,346237,97649,2929451,8788351,2
WALLET,639885,31095,932835,2798505,2
WALLET,810947,22248,667440,2002318,2
WALLET,404740,62992,1889758,5669272,2
WALLET,42207,47496,1424853,4274557,2
WALLET,214223,83676,2510267,7530800,2
WALLET,380022,71230,2136893,6410677,2
WALLET,270273,67206,2016167,6048500,2
WALLET,685431,26891,806721,2420163,2
WALLET,24831,42177,1265306,3795918,2
WALLET,818967,73406,2202151,6606452,2
WALLET,174726,25334,760002,2280004,2
WALLET,428487,89258,2677734,8033200,2
WALLET,365164,40941,1228202,3684606,2
WALLET,154497,87381,2621412,7864234,2
WALLET,809157,36504,1095094,3285282,2
WALLET,413437,21789,653652,1960955,2
WALLET,527335,26013,780371,2341111,2
WALLET,623833,12208,366228,1098682,2
WALLET,147326,98412,2952346,8857037,2
WALLET,644291,27263,817872,2453615,2
WALLET,185755,68213,2046370,6139108,2
WALLET,488020,50196,1505877,4517631,2
WALLET,873305,61129,1833862,5501584,2
WALLET,173459,21123,633688,1901063,2
WALLET,953757,65111,1953310,5859929,2
WALLET,998494,51915,1557439,4672316,2
WALLET,850139,35477,1064281,3192843,2
WALLET,44906,42942,1288247,3864740,2
WALLET,858020,76894,2306802,6920406,2
WALLET,385500,2857,85685,257053,2
WALLET,193034,27910,837288,2511863,2
WALLET,872687,704,21107,63321,2
WALLET,801773,73692,2210737,6632209,2
WALLET,417589,53712,1611341,4834022,2
WALLET,897579,92791,2783730,8351189,2
WALLET,689216,86729,2601857,7805569,2
WALLET,273927,63524,1905717,5717150,2
WALLET,351755,78834,2365012,7095034,2
WALLET,886220,32869,986063,2958187,2
WALLET,765238,83960,2518790,7556369,2
WALLET,437563,51578,1547316,4641947,2
WALLET,737109,8706,261171,783511,2
WALLET,382487,26233,786971,2360912,2
WALLET,346226,79133,2373975,7121925,2
WALLET,593548,97101,2913021,8739061,2
WALLET,387867,12589,377657,1132969,2
WALLET,884395,70436,2113068,6339204,2
WALLET,975171,15560,466773,1400318,2
WALLET,379404,40271,1208115,3624345,2
WALLET,533335,74417,2232502,6697506,2
WALLET,434931,44182,1325445,3976334,2
WALLET,634907,12832,384931,1154793,2
WALLET,941093,63297,1898888,5696662,2
WALLET,570607,71577,2147287,6441859,2
WALLET,473768,72563,2176885,6530654,2
WALLET,428463,30529,915867,2747601,2
WALLET,733897,72141,2164212,6492636,2
WALLET,801584,64116,1923467,5770401,2
WALLET,700506,19370,581086,1743257,2
WALLET,28510,10826,324758,974273,2
WALLET,963251,5412,162344,487032,2
WALLET,176154,46666,1399974,4199920,2
WALLET,258803,38011,1140326,3420976,2
WALLET,288159,59406,1782161,5346481,2
WALLET,198456,7594,227818,683454,2
WALLET,625592,12850,385498,1156493,2
WALLET,506369,30279,908353,2725058,2
WALLET,846159,89074,2672212,8016635,2
WALLET,80667,51969,1559068,4677204,2
WALLET,562257,89163,2674869,8024607,2
WALLET,906321,35226,1056756,3170268,2
WALLET,616420,25078,752334,2257001,2
WALLET,570104,57007,1710208,5130622,2
WALLET,437713,54746,1642361,4927082,2
WALLET,981673,10865,325939,977815,2
WALLET,95183,41998,1259911,3779732,2
WALLET,378252,961,28819,86455,2
WALLET,645559,35543,1066287,3198860,2
WALLET,515513,6043,181284,543850,2
WALLET,943079,70615,2118423,6355267,2
WALLET,374929,61032,1830934,5492801,2
WALLET,298478,63890,1916699,5750097,2
WALLET,972306,87180,2615387,7846160,2
WALLET,659167,57225,1716740,5150220,2
WALLET,331317,46050,1381499,4144497,2
WALLET,458019,10960,328800,986398,2
WALLET,613366,90219,2706557,8119669,2
WALLET,960153,55112,1653359,4960077,2
WALLET,635264,76100,2282996,6848987,2
WALLET,467505,55406,1662152,4986456,2
WALLET,441925,85101,2553029,7659086,2
WALLET,264997,45734,1372007,4116021,2
WALLET,994757,51416,1542472,4627416,2
WALLET,568001,422,12648,37944,2
WALLET,709761,32675,980245,2940735,2
WALLET,277373,46352,1390536,4171608,2
WALLET,279357,44824,1344714,4034142,2
WALLET,433599,39913,1197383,3592147,2
WALLET,993290,58281,1748402,5245204,2
WALLET,295584,86913,2607383,7822147,2
WALLET,808037,62652,1879533,5638597,2
WALLET,569291,95744,2872312,8616935,2
WALLET,771850,71078,2132336,6397007,2
WALLET,115676,60006,1800180,5400540,2
WALLET,588951,43115,1293424,3880271,2
WALLET,394265,79230,2376892,7130675,2
WALLET,480166,40497,1214886,3644657,2
WALLET,837734,76399,2291946,6875836,2
WALLET,452756,79034,2370992,7112976,2
WALLET,6131,81448,2443429,7330287,2
WALLET,780725,82472,2474145,7422435,2
WALLET,641954,69114,2073394,6220181,2
WALLET,128580,91342,2740255,8220765,2
WALLET,205501,54671,1640122,4920365,2
WALLET,818970,58638,1759114,5277340,2
WALLET,764693,22516,675478,2026434,2
WALLET,658853,5313,159383,478147,2
WALLET,932197,84313,2529369,7588107,2
WALLET,279323,72880,2186400,6559200,2
WALLET,393338,4126,123755,371264,2
WALLET,697694,94580,2837375,8512125,2
WALLET,17804,89132,2673936,8021808,2
WALLET,25619,33729,1011844,3035531,2
WALLET,688908,98473,2954174,8862521,2
WALLET,586066,89526,2685771,8057312,2
WALLET,404359,11117,333486,1000456,2
WALLET,831073,24962,748832,2246494,2
WALLET,810864,97834,2935012,8805035,2
WALLET,969200,55955,1678650,5035948,2
WALLET,907741,23141,694228,2082682,2
WALLET,808360,24327,729798,2189392,2
WALLET,185956,2219,66549,199646,2
WALLET,18516,54069,1622068,4866202,2
WALLET,528862,74047,2221386,6664157,2
WALLET,422194,72340,2170177,6510529,2
WALLET,217440,25454,763592,2290774,2
WALLET,124286,9481,284425,853275,2
WALLET,350580,74966,2248980,6746939,2
WALLET,323441,43405,1302145,3906435,2
WALLET,954814,95270,2858076,8574228,2
WALLET,683587,40269,1208063,3624187,2
WALLET,626862,75143,2254276,6762827,2
WALLET,527778,38839,1165157,3495469,2
WALLET,395999,40997,1229883,3689647,2
WALLET,183633,7359,220763,662287,2
WALLET,331405,62619,1878565,5635694,2
WALLET,802725,93107,2793185,8379553,2
WALLET,508646,71179,2135342,6406025,2
WALLET,458476,4401,132015,396045,2
WALLET,654160,55853,1675590,5026768,2
WALLET,468760,10649,319444,958330,2
WALLET,550661,91252,2737552,8212656,2
WALLET,364283,42392,1271739,3815216,2
WALLET,73207,70062,2101841,6305521,2
WALLET,885969,35751,1072517,3217549,2
WALLET,787638,389,11653,34959,2
WALLET,473616,32807,984186,2952558,2
WALLET,406710,22413,672366,2017098,2
WALLET,686302,53483,1604464,4813392,2
WALLET,191417,69612,2088355,6265065,2
WALLET,107184,74677,2240284,6720852,2
WALLET,303169,33048,991420,2974259,2
WALLET,399168,58595,1757822,5273464,2
WALLET,91808,84315,2529438,7588313,2
WALLET,573578,3662,109839,329515,2
WALLET,357343,51491,1544723,4634169,2
WALLET,434795,29750,892478,2677434,2
WALLET,78670,16302,489041,1467122,2
WALLET,943009,21926,657770,1973310,2
WALLET,818988,85550,2566489,7699465,2
WALLET,268193,12825,384743,1154229,2
WALLET,413421,55070,1652071,4956211,2
WALLET,384640,78836,2365056,7095168,2
WALLET,465795,36310,1089284,3267852,2
WALLET,948787,91971,2759121,8277363,2
WALLET,496708,71281,2138402,6415205,2
WALLET,460762,73977,2219310,6657930,2
WALLET,879984,11231,336927,1010780,2
WALLET,501579,13309,399257,1197769,2
WALLET,724268,1266,37965,113893,2
WALLET,171411,73766,2212977,6638931,2
WALLET,99674,17830,534873,1604618,2
WALLET,407025,10032,300932,902794,2
WALLET,514678,91043,2731290,8193869,2
WALLET,715333,82018,2460514,7381541,2
WALLET,13560,43532,1305937,3917811,2
WALLET,299502,4818,144519,433555,2
WALLET,677115,19124,573694,1721081,2
WALLET,456653,44400,1331977,3995930,2
WALLET,117303,86312,2589340,7768020,2
WALLET,96436,89369,2681070,8043210,2
WALLET,391636,72839,2185160,6555479,2
WALLET,949944,22674,680201,2040601,2
WALLET,549240,51321,1539627,4618881,2
WALLET,621670,67599,2027963,6083887,2
WALLET,336778,21543,646274,1938822,2
WALLET,511530,41082,1232449,3697346,2
WALLET,322820,23655,709643,2128929,2
WALLET,639902,84025,2520734,7562202,2
WALLET,751957,14041,421206,1263618,2
WALLET,743968,41703,1251088,3753262,2
WALLET,858419,71327,2139793,6419377,2
WALLET,72271,15929,477842,1433525,2
WALLET,720679,40884,1226497,3679490,2
WALLET,145721,17618,528526,1585577,2
WALLET,525453,53918,1617528,4852584,2
WALLET,8264,33456,1003655,3010965,2
WALLET,356035,22896,686866,2060598,2
WALLET,560286,6281,188405,565214,2
WALLET,71144,72543,2176273,6528818,2
WALLET,75821,78531,2355911,7067731,2
WALLET,801168,1852,55553,166657,2
WALLET,355327,43479,1304347,3913039,2
WALLET,616829,59234,1777009,5331027,2
WALLET,173471,55239,1657141,4971422,2
WALLET,751283,62616,1878478,5635434,2
WALLET,473865,32140,964194,2892580,2
WALLET,944500,88383,2651474,7954422,2
WALLET,562099,57063,1711878,5135633,2
WALLET,412467,40282,1208439,3625316,2
