paymentType,userId,businessId,reservableItemId,reservableTimeId,requestQuantity
WALLET,308175,64245,1927330,5781989,2
WALLET,874258,95613,2868370,8605108,2
WALLET,639180,97882,2936459,8809375,2
WALLET,223886,50275,1508238,4524712,2
WALLET,302211,35774,1073202,3219604,2
WALLET,618665,5767,172996,518987,2
WALLET,731895,6684,200494,601480,2
WALLET,875692,53189,1595641,4786922,2
WALLET,422486,89897,2696899,8090695,2
WALLET,919163,36879,1106362,3319086,2
WALLET,444013,91403,2742081,8226241,2
WALLET,933073,3317,99507,298520,2
WALLET,451913,34459,1033745,3101235,2
WALLET,140533,5584,167507,502521,2
WALLET,477941,49206,1476157,4428469,2
WALLET,392107,83451,2503524,7510571,2
WALLET,496190,4218,126514,379542,2
WALLET,165970,71788,2153638,6460914,2
WALLET,42466,79355,2380628,7141882,2
WALLET,30931,46833,1404990,4214968,2
WALLET,720334,97429,2922862,8768586,2
WALLET,553411,15629,468843,1406528,2
WALLET,597661,60779,1823349,5470046,2
WALLET,128221,76322,2289649,6868946,2
WALLET,418266,73559,2206747,6620240,2
WALLET,199560,74183,2225465,6676394,2
WALLET,147836,17221,516608,1549823,2
WALLET,262873,43244,1297315,3891945,2
WALLET,470759,42827,1284798,3854394,2
WALLET,230367,86573,2597186,7791556,2
WALLET,261774,69709,2091255,6273765,2
WALLET,943742,98311,2949318,8847954,2
WALLET,734347,66088,1982615,5947845,2
WALLET,80550,77889,2336656,7009968,2
WALLET,339290,42755,1282632,3847894,2
WALLET,700658,82181,2465418,7396252,2
WALLET,338499,67464,2023912,6071735,2
WALLET,760611,69402,2082048,6246144,2
WALLET,216407,30459,913743,2741228,2
WALLET,355301,54220,1626596,4879788,2
WALLET,867531,9572,287145,861433,2
WALLET,367981,23741,712207,2136620,2
WALLET,282574,69545,2086337,6259009,2
WALLET,455134,72827,2184789,6554365,2
WALLET,343687,48973,1469170,4407509,2
WALLET,371106,94806,2844178,8532532,2
WALLET,796894,44980,1349385,4048155,2
WALLET,780255,37064,1111913,3335738,2
WALLET,335288,7315,219442,658325,2
WALLET,952130,52673,1580190,4740568,2
WALLET,378499,6671,200107,600321,2
WALLET,383851,89786,2693564,8080690,2
WALLET,223459,20479,614355,1843063,2
WALLET,250912,41144,1234317,3702950,2
WALLET,984243,37233,1116988,3350963,2
WALLET,24089,14790,443688,1331063,2
WALLET,393703,46526,1395780,4187340,2
WALLET,62343,4134,123995,371985,2
WALLET,876396,87580,2627395,7882185,2
WALLET,519175,17120,513585,1540755,2
WALLET,802813,61199,1835964,5507890,2
WALLET,656599,68588,2057615,6172844,2
WALLET,984717,10711,321330,963990,2
WALLET,287542,34368,1031027,3093079,2
WALLET,602960,42195,1265835,3797505,2
WALLET,642740,7391,221715,665144,2
WALLET,803159,67277,2018297,6054891,2
WALLET,971038,20022,600660,1801980,2
WALLET,494559,22111,663327,1989980,2
WALLET,996701,85869,2576041,7728121,2
WALLET,673829,64703,1941078,5823232,2
WALLET,654541,40575,1217222,3651666,2
WALLET,510885,40444,1213301,3639903,2
WALLET,749581,56271,1688128,5064382,2
WALLET,22827,12560,376791,1130371,2
WALLET,628311,7399,221951,665853,2
WALLET,406441,12501,375002,1125004,2
WALLET,893657,65428,1962839,5888515,2
WALLET,817716,75312,2259350,6778049,2
WALLET,629988,99965,2998931,8996793,2
WALLET,985685,1930,57883,173647,2
WALLET,938874,65635,1969035,5907104,2
WALLET,480966,75420,2262571,6787712,2
WALLET,696950,26840,805185,2415553,2
WALLET,619557,27657,829707,2489120,2
WALLET,704786,91426,2742752,8228255,2
WALLET,639142,96732,2901944,8705832,2
WALLET,869314,33015,990444,2971331,2
WALLET,348705,93664,2809891,8429673,2
WALLET,290310,46680,1400386,4201156,2
WALLET,443452,88618,2658531,7975591,2
WALLET,660417,87930,2637886,7913658,2
WALLET,837993,45759,1372763,4118287,2
WALLET,162655,59869,1796060,5388179,2
WALLET,681209,57319,1719562,5158684,2
WALLET,728241,37733,1131968,3395902,2
WALLET,377202,46983,1409489,4228465,2
WALLET,465399,36758,1102738,3308212,2
WALLET,15111,5308,159220,477660,2
WALLET,883509,61638,1849128,5547384,2
WALLET,520206,20830,624896,1874688,2
WALLET,860357,91483,2744488,8233463,2
WALLET,376721,7641,229204,687610,2
WALLET,90289,46620,1398596,4195786,2
WALLET,8789,93320,2799599,8398797,2
WALLET,607387,69896,2096855,6290563,2
WALLET,375764,64605,1938142,5814424,2
WALLET,207518,50289,1508670,4526009,2
WALLET,201800,64488,1934639,5803915,2
WALLET,186860,48616,1458480,4375440,2
WALLET,967676,14755,442649,1327946,2
WALLET,970603,79796,2393866,7181598,2
WALLET,186595,91506,2745180,8235540,2
WALLET,117263,31491,944721,2834163,2
WALLET,34543,54369,1631068,4893203,2
WALLET,561443,32800,983983,2951948,2
WALLET,810495,80776,2423279,7269837,2
WALLET,396922,18252,547552,1642654,2
WALLET,264728,34821,1044630,3133888,2
WALLET,143329,57802,1734033,5202098,2
WALLET,561148,91412,2742331,8226992,2
WALLET,171720,62341,1870229,5610686,2
WALLET,37676,18860,565799,1697397,2
WALLET,981014,786,23551,70651,2
WALLET,21372,20374,611200,1833598,2
WALLET,518916,42817,1284493,3853478,2
WALLET,480863,2686,80557,241671,2
WALLET,460677,70586,2117579,6352735,2
WALLET,426227,85878,2576318,7728953,2
WALLET,685328,87666,2629962,7889886,2
WALLET,325314,65384,1961510,5884528,2
WALLET,202607,49228,1476822,4430464,2
WALLET,132898,34633,1038973,3116919,2
WALLET,241727,42703,1281073,3843218,2
WALLET,40234,97669,2930070,8790208,2
WALLET,796963,2029,60869,182606,2
WALLET,198066,18482,554442,1663326,2
WALLET,145845,69659,2089764,6269292,2
WALLET,232626,95125,2853749,8561246,2
WALLET,544422,43821,1314620,3943859,2
WALLET,719638,4669,140067,420200,2
WALLET,12131,1882,56451,169351,2
WALLET,531478,57024,1710716,5132148,2
WALLET,317882,57790,1733682,5201044,2
WALLET,710418,80545,2416346,7249036,2
WALLET,503908,18391,551701,1655103,2
WALLET,528403,71015,2130426,6391276,2
WALLET,818617,6950,208479,625436,2
WALLET,59847,16443,493266,1479798,2
WALLET,275966,38015,1140437,3421309,2
WALLET,541,19779,593343,1780027,2
WALLET,722147,65450,1963480,5890438,2
WALLET,260083,98419,2952542,8857626,2
WALLET,802640,88475,2654225,7962673,2
WALLET,11707,96281,2888424,8665272,2
WALLET,773480,93213,2796383,8389149,2
WALLET,932983,91867,2756008,8268024,2
WALLET,56627,56306,1689179,5067536,2
WALLET,141102,12237,367091,1101272,2
WALLET,707552,93756,2812658,8437972,2
WALLET,380952,77309,2319257,6957769,2
WALLET,81047,51587,1547601,4642802,2
WALLET,257206,65871,1976104,5928310,2
WALLET,743725,95463,2863866,8591597,2
WALLET,231190,62187,1865610,5596830,2
WALLET,646372,87841,2635215,7905645,2
WALLET,937778,30323,909681,2729041,2
WALLET,802126,83165,2494922,7484765,2
WALLET,925061,60030,1800895,5402684,2
WALLET,845229,38866,1165968,3497904,2
WALLET,629784,38617,1158488,3475462,2
WALLET,712252,5687,170604,511812,2
WALLET,562997,80843,2425262,7275785,2
WALLET,92387,37245,1117337,3352009,2
WALLET,273059,33699,1010970,3032910,2
WALLET,430825,13846,415354,1246061,2
WALLET,308801,72800,2183994,6551980,2
WALLET,873568,8372,251136,753407,2
WALLET,477901,69500,2084974,6254922,2
WALLET,83488,55757,1672683,5018048,2
WALLET,586291,26373,791185,2373554,2
WALLET,341347,68874,2066212,6198636,2
WALLET,270245,59021,1770606,5311818,2
WALLET,116765,68396,2051856,6155567,2
WALLET,917920,80890,2426671,7280013,2
WALLET,582296,57830,1734873,5204617,2
WALLET,792157,18663,559887,1679661,2
WALLET,492008,78276,2348280,7044839,2
WALLET,335533,72439,2173166,6519496,2
WALLET,101921,59866,1795977,5387929,2
WALLET,992570,18313,549380,1648138,2
WALLET,774277,12298,368939,1106815,2
WALLET,320572,50643,1519270,4557808,2
WALLET,46349,40581,1217421,3652262,2
WALLET,986371,46862,1405847,4217541,2
WALLET,448329,84416,2532452,7597354,2
WALLET,225169,87129,2613851,7841551,2
WALLET,116923,49781,1493408,4480223,2
WALLET,53544,53097,1592889,4778666,2
WALLET,907141,80755,2422630,7267889,2
WALLET,623425,73715,2211436,6634306,2
WALLET,205340,3595,107833,323499,2
WALLET,388541,40171,1205108,3615323,2
WALLET,111272,82531,2475918,7427753,2
WALLET,241319,3924,117710,353128,2
WALLET,674494,80094,2402818,7208453,2
WALLET,257925,80168,2405039,7215116,2
WALLET,304595,39890,1196680,3590038,2
WALLET,244833,9704,291116,873346,2
WALLET,955792,50247,1507382,4522144,2
WALLET,223649,14912,447359,1342077,2
WALLET,744826,79733,2391967,7175901,2
WALLET,468350,57727,1731800,5195400,2
WALLET,729906,81667,2449985,7349954,2
WALLET,424578,80130,2403878,7211633,2
WALLET,207237,5466,163978,491932,2
WALLET,361960,34510,1035275,3105823,2
WALLET,442695,83878,2516314,7548942,2
WALLET,150141,29176,875261,2625781,2
WALLET,785186,83113,2493390,7480170,2
WALLET,760202,63491,1904716,5714146,2
WALLET,984136,25530,765871,2297613,2
WALLET,695525,64722,1941641,5824921,2
WALLET,200323,97902,2937041,8811121,2
WALLET,754831,8516,255461,766382,2
WALLET,381270,44230,1326900,3980700,2
WALLET,128234,50129,1503860,4511580,2
WALLET,161220,70017,2100489,6301466,2
WALLET,797902,39026,1170780,3512338,2
WALLET,972540,17951,538512,1615535,2
WALLET,392103,26020,780584,2341752,2
WALLET,756987,14058,421715,1265144,2
WALLET,927698,47768,1433036,4299108,2
WALLET,278508,8454,253604,760812,2
WALLET,468219,90789,2723666,8170997,2
WALLET,641131,25003,750070,2250208,2
WALLET,559721,27332,819941,2459823,2
WALLET,485066,680,20386,61157,2
WALLET,534110,4827,144801,434403,2
WALLET,726391,82709,2481254,7443762,2
WALLET,573319,75249,2257462,6772386,2
WALLET,585925,71954,2158597,6475791,2
WALLET,279567,34731,1041906,3125716,2
WALLET,871918,20515,615444,1846332,2
WALLET,134341,31245,937336,2812007,2
WALLET,525359,90656,2719669,8159006,2
WALLET,7295,7669,230043,690127,2
WALLET,292977,12115,363426,1090277,2
WALLET,942082,50929,1527861,4583582,2
WALLET,723572,47905,1437150,4311449,2
WALLET,596015,42864,1285897,3857691,2
WALLET,448819,98357,2950691,8852072,2
WALLET,422039,45712,1371350,4114049,2
WALLET,410136,35720,1071587,3214760,2
WALLET,822220,90092,2702731,8108191,2
WALLET,690356,42890,1286673,3860018,2
WALLET,128162,68202,2046038,6138112,2
WALLET,740525,62215,1866432,5599295,2
WALLET,518739,22543,676281,2028843,2
WALLET,930951,77580,2327390,6982168,2
WALLET,331569,8072,242137,726410,2
WALLET,244913,58860,1765790,5297370,2
WALLET,468044,89339,2680158,8040472,2
WALLET,766070,59704,1791119,5373357,2
WALLET,95074,12823,384682,1154045,2
WALLET,845165,39586,1187569,3562705,2
WALLET,745346,61557,1846692,5540075,2
WALLET,309633,40867,1225991,3677973,2
WALLET,955218,14568,437036,1311107,2
WALLET,3255,25293,758787,2276360,2
WALLET,245293,61367,1840991,5522973,2
WALLET,512526,32905,987124,2961372,2
WALLET,176709,46900,1406996,4220986,2
WALLET,386449,79640,2389171,7167513,2
WALLET,87525,48449,1453447,4360339,2
WALLET,911806,816,24452,73354,2
WALLET,596661,4931,147909,443727,2
WALLET,6734,32448,973418,2920254,2
WALLET,969548,7802,234035,702103,2
WALLET,81323,61113,1833374,5500122,2
WALLET,37697,25822,774658,2323973,2
WALLET,410311,89209,2676253,8028759,2
WALLET,531118,16149,484462,1453384,2
WALLET,522481,43972,1319131,3957392,2
WALLET,304080,40948,1228426,3685276,2
WALLET,177970,56832,1704932,5114794,2
WALLET,259899,17776,533277,1599830,2
WALLET,195838,33931,1017920,3053760,2
WALLET,445868,19474,584203,1752608,2
WALLET,137232,62839,1885146,5655437,2
WALLET,786810,12393,371761,1115283,2
WALLET,549804,7087,212595,637784,2
WALLET,802806,71903,2157071,6471212,2
WALLET,122431,16523,495683,1487048,2
WALLET,190806,19748,592414,1777241,2
WALLET,32042,56614,1698409,5095226,2
WALLET,53183,22444,673295,2019885,2
WALLET,961478,71242,2137259,6411775,2
WALLET,54682,87915,2637449,7912345,2
WALLET,652068,45033,1350978,4052933,2
WALLET,311724,82270,2468084,7404250,2
WALLET,393985,31161,934805,2804415,2
WALLET,660651,85752,2572557,7717669,2
WALLET,699118,60782,1823458,5470373,2
WALLET,967273,14891,446706,1340116,2
WALLET,499887,63662,1909831,5729492,2
WALLET,983361,47467,1423982,4271945,2
WALLET,573553,88383,2651467,7954399,2
WALLET,105247,12164,364919,1094755,2
WALLET,452260,42897,1286902,3860704,2
WALLET,417799,91029,2730862,8192585,2
WALLET,259770,38035,1141035,3423103,2
WALLET,781135,99712,2991356,8974066,2
WALLET,583612,93144,2794313,8382938,2
WALLET,587083,18151,544521,1633561,2
WALLET,801891,91203,2736071,8208213,2
WALLET,678599,8493,254766,764298,2
WALLET,647182,4297,128894,386682,2
WALLET,870587,71528,2145836,6437508,2
WALLET,159500,47916,1437454,4312361,2
WALLET,509070,51897,1556897,4670690,2
WALLET,176767,2389,71668,215003,2
WALLET,819148,53244,1597317,4791950,2
WALLET,980477,76607,2298207,6894620,2
WALLET,101488,95204,2856098,8568292,2
WALLET,756512,95510,2865275,8595824,2
WALLET,443438,69864,2095897,6287690,2
WALLET,168228,62971,1889106,5667318,2
WALLET,30145,48961,1468829,4406485,2
WALLET,295529,38780,1163371,3490112,2
WALLET,110178,95838,2875117,8625350,2
WALLET,760964,79677,2390281,7170843,2
WALLET,298398,19335,580040,1740119,2
WALLET,788121,9896,296865,890595,2
WALLET,589051,91438,2743112,8229335,2
WALLET,282792,96690,2900683,8702048,2
WALLET,569900,61037,1831095,5493284,2
WALLET,370888,33418,1002539,3007617,2
WALLET,266792,37969,1139062,3417184,2
WALLET,666312,62016,1860454,5581362,2
WALLET,321936,40906,1227163,3681489,2
WALLET,808738,10265,307924,923771,2
WALLET,419508,53803,1614088,4842262,2
WALLET,88708,76387,2291590,6874769,2
WALLET,186485,53012,1590349,4771046,2
WALLET,448961,52125,1563749,4691247,2
WALLET,560257,81503,2445064,7335191,2
WALLET,877893,82282,2468434,7405301,2
WALLET,530486,90217,2706497,8119491,2
WALLET,402843,98149,2944466,8833398,2
WALLET,192106,16787,503589,1510767,2
WALLET,686967,51853,1555567,4666699,2
WALLET,999771,55661,1669813,5009437,2
WALLET,298240,75072,2252133,6756398,2
WALLET,607390,48002,1440060,4320178,2
WALLET,834620,44067,1322007,3966021,2
WALLET,119910,80711,2421316,7263946,2
WALLET,876639,70427,2112806,6338418,2
WALLET,113579,79330,2379877,7139629,2
WALLET,559239,64361,1930818,5792453,2
WALLET,413821,20059,601765,1805295,2
WALLET,774869,53529,1605850,4817550,2
WALLET,181044,33992,1019760,3059279,2
WALLET,23905,74474,2234214,6702642,2
WALLET,30819,42256,1267680,3803039,2
WALLET,430147,52375,1571242,4713725,2
WALLET,150584,99492,2984760,8954279,2
WALLET,686598,43464,1303918,3911753,2
WALLET,452942,70423,2112679,6338036,2
WALLET,70879,42725,1281726,3845177,2
WALLET,513518,31572,947136,2841406,2
WALLET,962028,67732,2031940,6095819,2
WALLET,177743,66338,1990124,5970370,2
WALLET,18123,18339,550158,1650474,2
WALLET,934373,64599,1937969,5813905,2
WALLET,161800,95848,2875429,8626287,2
WALLET,964851,23149,694463,2083389,2
WALLET,761205,40006,1200171,3600513,2
WALLET,925755,647,19404,58211,2
WALLET,645485,93980,2819391,8458173,2
WALLET,297419,36085,1082538,3247614,2
WALLET,411311,46273,1388177,4164529,2
WALLET,24779,15781,473414,1420242,2
WALLET,788442,64656,1939658,5818973,2
WALLET,513474,86454,2593598,7780793,2
WALLET,490428,65158,1954738,5864214,2
WALLET,163687,6125,183749,551246,2
WALLET,962059,63502,1905050,5715149,2
WALLET,856494,2284,68494,205482,2
WALLET,225682,20330,609897,1829690,2
WALLET,127620,10503,315076,945226,2
WALLET,561999,48148,1444425,4333273,2
WALLET,842601,17931,537916,1613747,2
WALLET,118381,86248,2587429,7762285,2
WALLET,13290,42480,1274380,3823138,2
WALLET,871260,51576,1547268,4641803,2
WALLET,489176,53508,1605215,4815645,2
WALLET,301615,20067,601988,1805964,2
WALLET,699362,90646,2719370,8158108,2
WALLET,503330,60956,1828652,5485956,2
WALLET,214810,7439,223169,669505,2
WALLET,896563,12461,373822,1121464,2
WALLET,429055,23829,714857,2144569,2
WALLET,460075,30445,913337,2740010,2
WALLET,200450,36631,1098906,3296718,2
WALLET,704185,48189,1445651,4336953,2
WALLET,98451,54493,1634769,4904306,2
WALLET,685533,45012,1350359,4051076,2
WALLET,174340,20695,620830,1862488,2
WALLET,884339,70068,2102033,6306099,2
WALLET,441131,79194,2375794,7127382,2
WALLET,517236,12293,368761,1106282,2
WALLET,390819,21316,639478,1918432,2
WALLET,681845,23794,713818,2141452,2
WALLET,508284,18374,551191,1653572,2
WALLET,435237,71970,2159083,6477247,2
WALLET,180084,55843,1675270,5025810,2
WALLET,525951,20494,614815,1844443,2
WALLET,76676,37300,1118977,3356929,2
WALLET,150334,8696,260864,782591,2
WALLET,365159,86330,2589893,7769678,2
WALLET,604770,23787,713596,2140786,2
WALLET,241438,84911,2547320,7641960,2
WALLET,311581,64976,1949266,5847797,2
WALLET,492319,57313,1719361,5158083,2
WALLET,229704,88855,2665633,7996899,2
WALLET,845931,14792,443745,1331234,2
WALLET,936583,61572,1847131,5541393,2
WALLET,725233,49818,1494530,4483590,2
WALLET,815877,52520,1575582,4726746,2
WALLET,32989,62872,1886148,5658442,2
WALLET,894373,95375,2861247,8583739,2
WALLET,564492,93845,2815344,8446031,2
WALLET,616011,63980,1919380,5758139,2
WALLET,531342,1684,50492,151476,2
WALLET,991740,95150,2854474,8563420,2
WALLET,609036,26415,792426,2377278,2
WALLET,487855,90903,2727061,8181183,2
WALLET,481632,97569,2927060,8781178,2
WALLET,314701,26735,802044,2406132,2
WALLET,885214,3813,114390,343170,2
WALLET,60982,16396,491856,1475566,2
WALLET,304770,60029,1800868,5402602,2
WALLET,904089,95578,2867340,8602019,2
WALLET,108986,96339,2890158,8670473,2
WALLET,674332,97224,2916719,8750155,2
WALLET,796450,72868,2186030,6558090,2
WALLET,787726,93828,2814828,8444484,2
WALLET,514362,24005,720122,2160366,2
WALLET,218725,8466,253978,761932,2
WALLET,255172,26046,781362,2344085,2
WALLET,669668,12749,382451,1147352,2
WALLET,637350,55479,1664367,4993100,2
WALLET,682747,43970,1319090,3957269,2
WALLET,4346,84956,2548679,7646036,2
WALLET,867708,29645,889337,2668010,2
WALLET,105074,35863,1075886,3227658,2
WALLET,142735,82203,2466073,7398217,2
WALLET,660860,38826,1164766,3494296,2
WALLET,250054,74249,2227455,6682365,2
WALLET,869733,30930,927898,2783693,2
WALLET,753903,93091,2792724,8378171,2
WALLET,624855,56397,1691897,5075691,2
WALLET,446345,80697,2420892,7262674,2
WALLET,836535,33651,1009507,3028520,2
WALLET,33041,34626,1038772,3116316,2
WALLET,842763,52211,1566323,4698967,2
WALLET,816083,30610,918289,2754865,2
WALLET,46074,22206,666167,1998499,2
WALLET,767206,1922,57645,172935,2
WALLET,709366,4477,134308,402922,2
WALLET,486615,7235,217026,651077,2
WALLET,167942,22525,675746,2027238,2
WALLET,937035,37490,1124697,3374089,2
WALLET,582493,88663,2659863,7979587,2
WALLET,89237,30784,923517,2770549,2
WALLET,65553,985,29539,88617,2
WALLET,683949,19496,584851,1754553,2
WALLET,811792,75276,2258274,6774822,2
WALLET,645196,94054,2821610,8464828,2
WALLET,137432,33647,1009399,3028197,2
WALLET,168429,10742,322248,966742,2
WALLET,132976,20260,607797,1823390,2
WALLET,723141,2363,70890,212668,2
WALLET,13222,7936,238078,714233,2
WALLET,189253,93312,2799348,8398044,2
WALLET,886377,18144,544307,1632920,2
WALLET,350238,820,24598,73794,2
WALLET,396728,9480,284386,853157,2
WALLET,32150,98593,2957785,8873354,2
WALLET,574636,83266,2497971,7493913,2
WALLET,304371,28549,856470,2569410,2
WALLET,91265,84878,2546322,7638966,2
WALLET,706632,90861,2725818,8177454,2
WALLET,80471,99586,2987556,8962667,2
WALLET,12387,27519,825566,2476697,2
WALLET,590374,78445,2353348,7060044,2
WALLET,205144,45547,1366387,4099160,2
WALLET,428352,26191,785725,2357173,2
WALLET,72010,15458,463724,1391172,2
WALLET,19261,10484,314515,943543,2
WALLET,921062,98253,2947580,8842740,2
WALLET,706408,22987,689597,2068789,2
WALLET,313471,57072,1712156,5136467,2
WALLET,979763,14497,434896,1304688,2
WALLET,107654,30684,920510,2761528,2
WALLET,914823,11877,356309,1068925,2
WALLET,450634,10760,322784,968352,2
WALLET,671423,75153,2254570,6763710,2
WALLET,792124,65625,1968743,5906228,2
WALLET,182081,35435,1063033,3189097,2
WALLET,892664,87911,2637304,7911912,2
WALLET,827684,65008,1950222,5850665,2
WALLET,602650,6478,194317,582949,2
WALLET,591374,29471,884122,2652366,2
WALLET,349542,67976,2039255,6117765,2
WALLET,632029,83943,2518269,7554806,2
WALLET,838135,68618,2058516,6175546,2
WALLET,771110,74470,2234085,6702255,2
WALLET,436811,3514,105393,316179,2
WALLET,420678,45806,1374162,4122485,2
WALLET,479299,98531,2955928,8867784,2
WALLET,831225,43914,1317404,3952210,2
WALLET,782567,99239,2977154,8931462,2
WALLET,59825,74599,2237965,6713894,2
WALLET,311825,55402,1662048,4986143,2
WALLET,171348,44579,1337362,4012086,2
WALLET,999514,14988,449615,1348844,2
WALLET,234069,5680,170381,511142,2
WALLET,851405,53129,1593860,4781578,2
WALLET,562904,34157,1024693,3074078,2
WALLET,793074,98061,2941827,8825479,2
WALLET,471173,73959,2218747,6656239,2
WALLET,809321,78718,2361520,7084559,2
WALLET,929413,81207,2436208,7308623,2
WALLET,114139,63990,1919689,5759067,2
WALLET,627256,35812,1074331,3222993,2
WALLET,678940,59746,1792379,5377137,2
WALLET,669812,75499,2264961,6794883,2
WALLET,390259,13402,402051,1206151,2
WALLET,956619,24387,731595,2194783,2
WALLET,103631,85622,2568653,7705957,2
WALLET,372077,90894,2726795,8180384,2
WALLET,88484,91769,2753049,8259147,2
WALLET,140400,10194,305803,917407,2
WALLET,791354,80869,2426062,7278186,2
WALLET,112278,23753,712568,2137704,2
WALLET,701825,70630,2118889,6356667,2
WALLET,214650,21521,645630,1936889,2
WALLET,979831,82769,2483059,7449177,2
WALLET,913826,93172,2795151,8385451,2
WALLET,446512,77560,2326791,6980372,2
WALLET,257377,24204,726113,2178337,2
WALLET,504854,25453,763590,2290769,2
WALLET,980977,36748,1102439,3307315,2
WALLET,690489,29071,872122,2616364,2
WALLET,416934,86934,2608009,7824027,2
WALLET,922017,31270,938098,2814294,2
WALLET,455585,24809,744267,2232799,2
WALLET,871691,41500,1244985,3734955,2
WALLET,285058,17042,511233,1533698,2
WALLET,63788,3564,106907,320720,2
WALLET,943450,22075,662234,1986702,2
WALLET,585195,94795,2843828,8531483,2
WALLET,989354,90499,2714957,8144871,2
WALLET,247076,54787,1643585,4930753,2
WALLET,777151,81407,2442189,7326566,2
WALLET,471134,9218,276538,829613,2
WALLET,155425,33124,993697,2981090,2
WALLET,66272,97995,2939827,8819479,2
WALLET,610347,92134,2763993,8291979,2
WALLET,87891,66335,1990034,5970101,2
WALLET,846498,13249,397453,1192358,2
WALLET,151924,28121,843628,2530882,2
WALLET,624981,45868,1376015,4128045,2
WALLET,608064,97017,2910504,8731511,2
WALLET,888812,16682,500440,1501319,2
WALLET,678637,37749,1132443,3397329,2
WALLET,174233,55431,1662910,4988730,2
WALLET,942570,72256,2167673,6503017,2
WALLET,584059,84435,2533027,7599080,2
WALLET,339445,23081,692415,2077244,2
WALLET,629998,22598,677931,2033793,2
